"deptcode","dimension","pa_last_year_5","pa_last_year_4","pa_last_year_3","pa_last_year_2",pa_last_year
"GSC","bc","11.0716513804083","10.8507452678981","10.2226366692282","10.7145823299211",10.3779994372649
"GSC","mb","4.84310515224184","4.69273596196821","5.7605522596653","6.94782431692069",5.18934767764194
"GSC","nb","31.4043557661394","32.4656737798919","32.9528621201326","36.1746695760274",35.518114401715
"GSC","nl","6.19376097170224","10.3862640177068","11.3831476402156","12.8934914614249",12.4002444445295
"GSC","ns","32.542960318113","32.0514907771523","33.5143895520624","55.5243464353302",37.927550069359
"GSC","nt","66.8830357748965","67.7662928907827","65.4451112053004","65.3054169793828",66.6525863412679
"GSC","nu","24.6083289694898","24.3223814833954","32.4382446651851","31.7634488230627",30.4106967361506
"GSC","on","14.3242551862272","14.2619817761966","9.33280099976199","14.3414322447285",14.0029076426644
"GSC","pe","23.4999757380822","23.2885090270537","23.9237246593832","22.2317946494271",21.9004728375392
"GSC","qc","18.8333140391052","19.8582827944859","14.8808260072788","19.6266076290202",20.1517005581106
"GSC","sk","8.44958196505918","8.2843034548118","7.58796284991715","7.74142505015171",8.51348175575798
"GSC","yt","29.7821363587713","31.083118658325","30.2822140635358","29.9903482587065",30.8418019260609
"H","ab","46.1911535014413","43.352373459532","40.928158680568","43.2469956508981",37.0056664125431
"H","bc","67.9867637263678","86.4325815293591","89.7546163116275","94.2170703231476",73.0785865442916
"H","mb","41.1886510185791","43.8720038070049","44.4792075238335","51.6648014541981",45.8538426868366
"H","nb","28.3792381032693","27.6975871355877","28.6436289473856","32.8126999318606",24.7370210379552
"H","nl","29.1421212999207","29.7742745192917","32.3484441501939","34.9546508690524",18.869463178391
"H","ns","27.1828914918864","28.062419314704","28.5933020412987","29.660870693842",17.8676809670749
"H","nt","850.801778562216","814.081879345145","831.828986994445","815.315946315836",621.599323075553
"H","nu","1993.35134911667","1968.67489868632","1946.27947200728","1969.93409151018",1240.39448093933
"H","on","39.2316462641168","30.6998114217411","32.5487594564701","35.8472968804496",34.3042406361341
"H","pe","27.583741742283","20.5951201777973","22.8739264442221","24.7949450751603",13.6504535642699
"H","qc","17.8362918429026","29.0513489316603","28.6426142839715","28.8857634704562",25.4959940735893
"H","sk","143.000561312685","146.115678156774","150.810322665039","163.317531449389",110.35960742152
"H","yt","365.340067430162","275.85994427212","254.049411044822","237.978656716418",216.448708159898
"HC","on","0.0506749886246092","0.05176518442201","0.0520003592198647","0.0505216524326752",0.0511029158446814
"HRSD","ab","849.306596662064","886.657607493487","891.636798777547","944.709816093988",993.543277357954
"HRSD","bc","1230.00023708641","1282.94571117855","1302.7589527695","1355.90830668512",1418.12300833403
"HRSD","mb","374.842233607054","385.559571855425","388.823731544538","405.678144520157",419.605684891474
"HRSD","nb","1529.82317760901","1588.65281146652","1652.99702577444","1744.09796466115",1814.25919029522
"HRSD","nl","1593.28239433552","1661.00971717924","1728.76182918755","1860.15924238309",1974.84525972709
"HRSD","ns","1471.5259780555","1524.73185365096","1558.75312674118","1632.52388274355",1688.3147658706
"HRSD","nt","916.949041703437","907.4","869.291587659223","1024.38905567083",2565.63388184996
"HRSD","nu","721.577267590883","700.6987515979","670.466464965595","687.219968262364",855.306057000983
"HRSD","on","1220.0128816974","1274.80092403709","1300.66442411245","1361.02334921358",1415.66732301214
"HRSD","pe","1432.01593661401","1490.08797947649","1543.83496619013","1625.19481236203",1679.6380801254
"HRSD","qc","1459.59035229791","1521.98329832029","1564.35847291134","1639.24372954375",1713.47562239209
"HRSD","sk","1185.24378042306","1212.2545646145","1203.61090433418","1258.89331270343",1304.86880575768
"HRSD","yt","880.654473937707","874.29378055833","861.172785681505","881.438184079602",1039.33940050738
"INAC","ab","204.072055809898","197.024509985616","204.542725564656","283.876947332472",313.741800606357
"INAC","bc","183.815517137375","186.039094565468","179.883505748276","221.859595930763",197.949589639334
"INAC","mb","256.292695056076","254.156549208289","259.468961161027","309.559085668506",217.332588123701
"INAC","nb","162.355493393487","198.717761898702","153.89992744197","248.309530930597",124.739094984151
"INAC","nl","224.786190284114","221.337536361454","220.658725054384","260.741326095504",220.929990933747
"INAC","ns","158.151566159798","156.35991543862","154.979952133318","194.296083426839",142.984483438139
"INAC","nt","2761.30699432037","2230.63045525903","2337.30693555223","2568.61502803408",3823.37164042842
"INAC","nu","1508.35399498388","1593.02091549487","2371.51923746285","2022.6850039672",1974.22684011793
"INAC","on","98.578985666276","86.1369442939606","89.095831393389","109.914146094981",78.2004775258519
"INAC","pe","68.9672880028282","79.7827059210887","69.2826867936691","84.8637850835699",60.0141208819448
"INAC","qc","89.1324761305897","94.6104900180825","96.777821868513","114.774744532536",120.099364329007
"INAC","sk","800.255441962235","701.694177679824","697.938082323188","824.633975344162",697.335087918554
"INAC","yt","5062.8624906347","5457.06647915462","5319.79613482229","5371.07300995025",4567.39585231891
"INDSC","ab","0","0","0","0",128.346182549316
"INDSC","bc","0","0","0","0",102.113680207974
"INDSC","mb","0","0","0","0",160.306654184961
"INDSC","nb","0","0","0","0",102.685156876908
"INDSC","nl","0","0","0","0",91.0038407246881
"INDSC","ns","0","0","0","0",56.1196595873215
"INDSC","nt","0","0","0","0",480.77534569908
"INDSC","nu","0","0","0","0",1131.19091708478
"INDSC","on","0","0","0","0",45.7975660721493
"INDSC","pe","0","0","0","0",28.0814295626253
