"dept_code","year","question_id","answer1","answer2","answer3","answer4","answer5","answer6","answer7","positive","neutral","negative","agree","average_1_to_5","average_percent","answer_count"
"SSHRC",2017,"Q10",44,33,7,9,6,1,0,78,7,15,78,4,75,173
"SSHRC",2017,"Q11",42,33,16,4,2,2,0,77,16,7,77,4.11,78,174
"SSHRC",2017,"Q12",9,23,39,21,7,0,0,32,39,29,29,3.04,51,173
"SSHRC",2017,"Q13",4,20,41,21,14,0,1,35,41,24,24,3.22,55,173
"SSHRC",2017,"Q14",22,78,"","","","","",78,"",22,22,"","",172
"SSHRC",2017,"Q15a",55,45,"","","","","","","","",55,"","",38
"SSHRC",2017,"Q15b",66,34,"","","","","","","","",66,"","",38
"SSHRC",2017,"Q15d",0,100,"","","","","","","","",0,"","",38
"SSHRC",2017,"Q16",12,88,"","","","","",88,"",12,12,"","",172
"SSHRC",2017,"Q17a",57,43,"","","","","","","","",57,"","",21
"SSHRC",2017,"Q17b",76,24,"","","","","","","","",76,"","",21
"SSHRC",2017,"Q17d",0,100,"","","","","","","","",0,"","",21
"SSHRC",2017,"Q17f",0,100,"","","","","","","","",0,"","",21
"SWC",2017,"Q01",55,28,12,2,0,2,0,85,13,2,85,4.39,85,93
"SWC",2017,"Q02",46,36,7,9,2,0,0,82,7,11,82,4.16,79,93
"SWC",2017,"Q03",47,27,9,11,5,0,0,74,9,17,74,3.99,75,93
"SWC",2017,"Q04",34,35,13,13,5,0,0,69,13,18,69,3.79,70,93
"SWC",2017,"Q05",48,24,7,15,5,1,0,72,7,21,72,3.94,73,93
"SWC",2017,"Q06",41,30,13,13,2,0,0,72,13,15,72,3.96,74,92
"SWC",2017,"Q07",40,37,12,9,2,0,0,77,12,11,77,4.05,76,93
"SWC",2017,"Q08",50,29,10,8,3,0,0,79,10,11,79,4.15,79,93
"SWC",2017,"Q09",55,27,6,7,4,0,0,82,6,11,82,4.22,81,93
"SWC",2017,"Q10",27,33,10,19,12,0,0,60,10,31,60,3.44,61,93
"SWC",2017,"Q11",38,35,12,11,3,0,0,74,12,15,74,3.94,73,92
"SWC",2017,"Q12",3,23,38,25,11,0,0,26,38,36,36,2.83,46,93
"SWC",2017,"Q13",14,18,42,16,9,0,0,26,42,32,32,2.89,47,91
"SWC",2017,"Q14",26,74,"","","","","",74,"",26,26,"","",92
"SWC",2017,"Q15a",59,41,"","","","","","","","",59,"","",24
"SWC",2017,"Q15b",79,21,"","","","","","","","",79,"","",24
"SWC",2017,"Q15d",0,100,"","","","","","","","",0,"","",24
"SWC",2017,"Q15g",0,100,"","","","","","","","",0,"","",24
"SWC",2017,"Q16",15,85,"","","","","",85,"",15,15,"","",93
"SWC",2017,"Q17a",35,65,"","","","","","","","",35,"","",14
"SWC",2017,"Q17c",0,100,"","","","","","","","",0,"","",14
"SWC",2017,"Q17d",0,100,"","","","","","","","",0,"","",14
"SWC",2017,"Q17g",0,100,"","","","","","","","",0,"","",14
"TBC",2017,"Q01",50,33,8,4,2,4,0,86,8,6,86,4.31,83,1411
"TBC",2017,"Q02",46,37,7,6,3,0,0,83,7,10,83,4.17,79,1405
"TBC",2017,"Q03",38,35,12,9,6,0,0,73,12,15,73,3.9,73,1410
"TBC",2017,"Q04",28,37,14,13,6,1,0,66,14,20,66,3.69,67,1407
"TBC",2017,"Q05",45,31,8,10,4,1,0,77,8,14,77,4.05,76,1409
"TBC",2017,"Q06",40,37,11,8,4,0,0,76,11,12,76,3.99,75,1407
"TBC",2017,"Q07",45,37,9,6,3,0,0,82,9,9,82,4.15,79,1411
"TBC",2017,"Q08",58,23,6,7,4,1,0,82,6,12,82,4.25,81,1405
"TBC",2017,"Q09",60,21,8,5,4,1,0,82,8,9,82,4.3,83,1402
"TBC",2017,"Q10",39,30,11,11,9,0,0,69,11,19,69,3.8,70,1405
"TBC",2017,"Q11",38,36,13,7,3,2,0,76,14,11,76,4.01,75,1397
"TBC",2017,"Q12",4,18,43,25,10,0,0,22,43,35,35,2.8,45,1393
"TBC",2017,"Q13",9,24,42,19,6,0,0,25,42,33,33,2.89,47,1391
"TBC",2017,"Q14",20,80,"","","","","",80,"",20,20,"","",1398
"TBC",2017,"Q15a",35,65,"","","","","","","","",35,"","",273
"TBC",2017,"Q15b",76,24,"","","","","","","","",76,"","",273
"TBC",2017,"Q15c",5,95,"","","","","","","","",5,"","",273
"TBC",2017,"Q15d",0,100,"","","","","","","","",0,"","",272
"TBC",2017,"Q15e",5,95,"","","","","","","","",5,"","",272
"TBC",2017,"Q15g",4,96,"","","","","","","","",4,"","",272
"TBC",2017,"Q16",10,90,"","","","","",90,"",10,10,"","",1398
"TBC",2017,"Q17a",34,66,"","","","","","","","",34,"","",138
"TBC",2017,"Q17b",84,16,"","","","","","","","",84,"","",138
"TBC",2017,"Q17c",3,97,"","","","","","","","",3,"","",138
"TBC",2017,"Q17e",9,91,"","","","","","","","",9,"","",138
"TBC",2017,"Q17f",4,96,"","","","","","","","",4,"","",138
"TBC",2017,"Q17g",5,95,"","","","","","","","",5,"","",138
"TC",2017,"Q01",41,35,12,6,3,4,0,78,13,9,78,4.1,77,3032
"TC",2017,"Q02",38,38,9,9,6,0,0,77,9,15,77,3.94,74,3023
"TC",2017,"Q03",31,36,14,10,8,0,0,68,14,18,68,3.73,68,3028
"TC",2017,"Q04",22,38,16,13,8,1,0,61,17,22,61,3.53,63,3022
"TC",2017,"Q05",42,35,10,7,6,0,0,77,10,13,77,4.01,75,3026
"TC",2017,"Q06",28,38,14,12,9,0,0,65,14,20,65,3.64,66,3027
"TC",2017,"Q07",38,41,11,6,4,0,0,79,11,10,79,4.02,75,3030
"TC",2017,"Q08",55,26,7,6,6,0,0,82,7,11,82,4.2,80,3035
"TC",2017,"Q09",55,25,9,5,5,1,0,81,10,9,81,4.23,81,3030
"TC",2017,"Q10",29,34,13,13,11,0,0,63,13,24,63,3.57,64,3032
"TC",2017,"Q11",21,34,23,12,8,2,0,57,23,20,57,3.5,62,3024
"TC",2017,"Q12",4,18,43,23,11,0,0,23,43,34,34,2.82,46,2992
"TC",2017,"Q13",8,23,42,19,7,0,0,27,42,31,31,2.95,49,3001
"TC",2017,"Q14",23,77,"","","","","",77,"",23,23,"","",2998
"TC",2017,"Q15a",50,50,"","","","","","","","",50,"","",662
"TC",2017,"Q15b",63,37,"","","","","","","","",63,"","",662
"TC",2017,"Q15c",6,94,"","","","","","","","",6,"","",662
"TC",2017,"Q15d",0,100,"","","","","","","","",0,"","",662
"TC",2017,"Q15e",5,95,"","","","","","","","",5,"","",662
"TC",2017,"Q15f",10,90,"","","","","","","","",10,"","",662
"TC",2017,"Q15g",4,96,"","","","","","","","",4,"","",662
"TC",2017,"Q16",10,90,"","","","","",90,"",10,10,"","",3022
"TC",2017,"Q17a",34,66,"","","","","","","","",34,"","",305
"TC",2017,"Q17b",79,21,"","","","","","","","",79,"","",305
"TC",2017,"Q17c",4,96,"","","","","","","","",4,"","",305
"TC",2017,"Q17d",0,100,"","","","","","","","",0,"","",305
"TC",2017,"Q17e",5,95,"","","","","","","","",5,"","",305
"TC",2017,"Q17f",7,93,"","","","","","","","",7,"","",305
"TC",2017,"Q17g",8,92,"","","","","","","","",8,"","",305
"VAC",2017,"Q01",41,37,11,5,3,3,0,81,11,8,81,4.12,78,1494
"VAC",2017,"Q02",34,43,9,9,5,0,0,77,9,15,77,3.91,73,1493
"VAC",2017,"Q03",28,36,13,13,10,0,0,64,13,23,64,3.61,65,1493
"VAC",2017,"Q04",20,39,14,15,11,1,0,60,14,26,60,3.43,61,1487
"VAC",2017,"Q05",36,34,11,11,8,0,0,70,11,19,70,3.79,70,1494
"VAC",2017,"Q06",27,40,13,12,8,0,0,67,13,20,67,3.65,66,1490
"VAC",2017,"Q07",38,43,9,6,3,0,0,82,9,10,82,4.07,77,1492
"VAC",2017,"Q08",52,26,8,6,8,0,0,78,8,14,78,4.08,77,1496
"VAC",2017,"Q09",54,26,9,4,6,1,0,81,9,11,81,4.18,79,1493
"VAC",2017,"Q10",27,33,13,14,14,0,0,60,13,27,60,3.46,61,1493
"VAC",2017,"Q11",43,35,11,7,4,0,0,78,11,11,78,4.05,76,1491
"VAC",2017,"Q12",5,18,41,24,13,0,0,23,41,36,36,2.79,45,1465
"VAC",2017,"Q13",13,25,39,17,6,0,0,22,39,38,38,2.77,44,1475
"VAC",2017,"Q14",20,80,"","","","","",80,"",20,20,"","",1485
"VAC",2017,"Q15a",51,49,"","","","","","","","",51,"","",287
"VAC",2017,"Q15b",62,38,"","","","","","","","",62,"","",287
"VAC",2017,"Q15c",7,93,"","","","","","","","",7,"","",287
"VAC",2017,"Q15d",3,97,"","","","","","","","",3,"","",287
"VAC",2017,"Q15e",3,97,"","","","","","","","",3,"","",287
"VAC",2017,"Q15f",11,89,"","","","","","","","",11,"","",287
"VAC",2017,"Q15g",3,97,"","","","","","","","",3,"","",287
"VAC",2017,"Q16",10,90,"","","","","",90,"",10,10,"","",1486
"VAC",2017,"Q17a",32,68,"","","","","","","","",32,"","",143
"VAC",2017,"Q17b",89,11,"","","","","","","","",89,"","",143
"VAC",2017,"Q17d",3,97,"","","","","","","","",3,"","",143
"VAC",2017,"Q17f",7,93,"","","","","","","","",7,"","",143
"VAC",2017,"Q17g",6,94,"","","","","","","","",6,"","",143
"VRAB",2017,"Q01",50,24,19,0,0,4,3,80,20,0,80,4.34,83,55
"VRAB",2017,"Q02",66,21,4,8,2,0,0,87,4,10,87,4.42,85,55
"VRAB",2017,"Q03",52,28,4,11,5,0,0,79,4,17,79,4.09,77,55
"VRAB",2017,"Q04",41,22,17,13,7,0,0,62,17,21,62,3.75,69,55
"VRAB",2017,"Q05",60,21,5,5,6,0,2,83,6,11,83,4.27,82,54
"VRAB",2017,"Q06",50,30,10,9,2,0,0,79,10,11,79,4.16,79,55
"VRAB",2017,"Q07",60,28,12,0,0,0,0,88,12,0,88,4.48,87,54
"VRAB",2017,"Q08",68,21,5,3,2,0,0,89,5,5,89,4.5,87,55
"VRAB",2017,"Q09",77,7,6,7,2,0,0,84,6,9,84,4.5,88,54
"VRAB",2017,"Q10",57,18,11,12,3,0,0,74,11,15,74,4.12,78,54
"VRAB",2017,"Q11",59,27,4,2,5,2,0,89,4,7,89,4.36,84,55
"VRAB",2017,"Q12",18,30,34,11,6,0,0,49,34,17,17,3.44,61,53
"VRAB",2017,"Q13",8,8,44,19,21,0,0,41,44,15,15,3.39,60,55
"VRAB",2017,"Q16",11,89,"","","","","",89,"",11,11,"","",55
"ZGOC",2017,"Q01",43,35,10,5,3,3,0,81,11,9,81,4.14,79,129391
"ZGOC",2017,"Q02",37,38,9,9,6,0,0,75,9,16,75,3.89,72,129170
"ZGOC",2017,"Q03",31,35,14,11,8,0,0,66,14,20,66,3.69,67,129123
"ZGOC",2017,"Q04",22,36,16,14,10,1,0,59,16,24,59,3.48,62,129149
"ZGOC",2017,"Q05",37,34,12,9,7,0,1,72,12,17,72,3.85,71,129247
"ZGOC",2017,"Q06",28,37,14,12,9,0,0,65,14,21,65,3.62,66,129339
"ZGOC",2017,"Q07",38,40,10,7,4,0,0,78,10,11,78,4.02,75,129381
"ZGOC",2017,"Q08",52,27,8,7,6,0,0,79,8,13,79,4.12,78,129496
"ZGOC",2017,"Q09",53,26,10,6,6,1,0,79,10,11,79,4.15,79,129278
"ZGOC",2017,"Q10",28,32,13,14,13,0,0,60,13,27,60,3.48,62,129340
"ZGOC",2017,"Q11",28,35,18,10,7,1,0,65,18,17,65,3.7,68,129187
"ZGOC",2017,"Q12",5,19,42,22,12,0,0,24,42,34,34,2.83,46,128015
"ZGOC",2017,"Q13",10,23,40,19,7,0,0,26,41,33,33,2.9,48,127955
"ZGOC",2017,"Q14",22,78,"","","","","",78,"",22,22,"","",128162
"ZGOC",2017,"Q15a",50,50,"","","","","","","","",50,"","",26543
"ZGOC",2017,"Q15b",64,36,"","","","","","","","",64,"","",26545
"ZGOC",2017,"Q15c",7,93,"","","","","","","","",7,"","",26542
"ZGOC",2017,"Q15d",5,95,"","","","","","","","",5,"","",26541
"ZGOC",2017,"Q15e",6,94,"","","","","","","","",6,"","",26540
"ZGOC",2017,"Q15f",10,90,"","","","","","","","",10,"","",26541
"ZGOC",2017,"Q15g",4,96,"","","","","","","","",4,"","",26538
"ZGOC",2017,"Q16",12,88,"","","","","",88,"",12,12,"","",128926
"ZGOC",2017,"Q17a",36,64,"","","","","","","","",36,"","",14972
"ZGOC",2017,"Q17b",79,21,"","","","","","","","",79,"","",14975
"ZGOC",2017,"Q17c",4,96,"","","","","","","","",4,"","",14972
"ZGOC",2017,"Q17d",4,96,"","","","","","","","",4,"","",14970
"ZGOC",2017,"Q17e",8,92,"","","","","","","","",8,"","",14972
"ZGOC",2017,"Q17f",9,91,"","","","","","","","",9,"","",14972
"ZGOC",2017,"Q17g",7,93,"","","","","","","","",7,"","",14972

